time,value
1581597797829,135
1581597797859,134
1581597797969,133
1581597797994,134
1581597798154,135
1581597798181,134
1581597798236,135
1581597798262,134
1581597798446,133
1581597798497,135
1581597799448,134
1581597799526,135
1581597799553,134
1581597799661,133
1581597799713,134
1581597799765,135
1581597799822,134
1581597799905,133
1581597799930,134
1581597799981,135
1581597800010,134
1581597800089,132
1581597800119,135
1581597800306,133
1581597800333,135
1581597800360,134
1581597800388,135
1581597800442,134
1581597800496,134
1581597800522,134
1581597800601,135
1581597800657,134
1581597800713,135
1581597800739,133
1581597800771,135
1581597800796,134
1581597800822,135
1581597800848,134
1581597801113,135
1581597801190,134
1581597801294,135
1581597801322,134
1581597801425,133
1581597801451,134
1581597801477,135
1581597801502,134
1581597801530,135
1581597801557,134
1581597801663,135
1581597801716,134
1581597801803,133
1581597801828,134
1581597802035,135
1581597802063,134
1581597802140,135
1581597802197,133
1581597802224,134
1581597802276,135
1581597802384,134
1581597802493,135
1581597802546,135
1581597802571,135
1581597802599,134
1581597802840,135
1581597802865,134
1581597803052,135
1581597803079,134
1581597803103,135
1581597803130,134
1581597803378,135
1581597803455,134
1581597803510,133
1581597803535,134
1581597803996,135
1581597804021,134
1581597804153,135
1581597804180,134
1581597804259,135
1581597804289,134
1581597804344,133
1581597804369,134
1581597804395,135
1581597804421,133
1581597804447,135
1581597804502,134
1581597804561,133
1581597804587,134
1581597805027,133
1581597805052,135
1581597805155,134
1581597805505,135
1581597805562,134
1581597805589,135
1581597805618,134
1581597805670,135
1581597805778,134
1581597805908,133
1581597805935,134
1581597806090,135
1581597806120,133
1581597806146,134
1581597806207,135
1581597806231,134
1581597806394,135
1581597806425,134
1581597806508,135
1581597806534,134
1581597806665,135
1581597806691,134
1581597806772,135
1581597806797,134
1581597807014,135
1581597807068,134
1581597807200,135
1581597807226,134
1581597807386,133
1581597807416,134
1581597807526,132
1581597807553,134
1581597807581,133
1581597807605,135
1581597807682,134
1581597807791,133
1581597807818,134
1581597807978,133
1581597808006,134
1581597808057,135
1581597808082,134
1581597808111,135
1581597808187,133
1581597808214,134
1581597808264,135
1581597808290,134
1581597808483,135
1581597808509,134
1581597808612,133
1581597808640,134
1581597808724,135
1581597808781,134
1581597808836,135
1581597808862,134
1581597808914,135
1581597808966,134
1581597809046,135
1581597809071,134
1581597809242,133
1581597809270,135
1581597809355,135
1581597809384,134
1581597809546,135
1581597809572,134
1581597809599,135
1581597809625,134
1581597809681,135
1581597809762,134
1581597809791,135
1581597809845,134
1581597809898,133
1581597809925,134
1581597809981,135
1581597810006,134
1581597810033,135
1581597810058,134
1581597810168,135
1581597810193,134
1581597810390,135
1581597810450,134
1581597810475,135
1581597810532,134
1581597810589,133
1581597810614,134
1581597810668,135
1581597810695,134
1581597810800,135
1581597810825,134
1581597811012,135
1581597811064,134
1581597811120,135
1581597811146,133
1581597811200,135
1581597811226,134
1581597811256,135
1581597811281,134
1581597811308,135
1581597811335,134
1581597811391,133
1581597811418,134
1581597811448,135
1581597811473,134
1581597811498,135
1581597811524,134
1581597811680,135
1581597811706,134
1581597811732,135
1581597811758,134
1581597811785,133
1581597811810,134
1581597811890,135
1581597811918,134
1581597811999,135
1581597812026,134
1581597812077,133
1581597812103,134
1581597812209,132
1581597812236,135
1581597812262,133
1581597812288,134
1581597812454,133
1581597812480,134
1581597812506,135
1581597812589,134
1581597812664,135
1581597812718,134
1581597812744,135
1581597812855,133
1581597812880,135
1581597812958,134
1581597812990,135
1581597813017,134
1581597813046,135
1581597813097,133
1581597813123,135
1581597813152,134
1581597813310,135
1581597813334,134
1581597813446,135
1581597813497,134
1581597813580,135
1581597813632,134
1581597813742,135
1581597813766,134
1581597813818,135
1581597813873,134
1581597814141,133
1581597814192,135
1581597814388,133
1581597814416,135
1581597814493,134
1581597814628,135
1581597814681,134
1581597814817,135
1581597814842,134
1581597814899,135
1581597814954,132
1581597814981,134
1581597815007,135
1581597815057,134
1581597815217,133
1581597815242,135
1581597815270,135
1581597815325,134
1581597815430,135
1581597815462,134
1581597815649,133
1581597815673,134
1581597815728,135
1581597815808,134
1581597815922,133
1581597815949,135
1581597816326,134
1581597816377,135
1581597816455,134
1581597816509,135
1581597816533,133
1581597816562,135
1581597816641,134
1581597816772,135
1581597816797,134
1581597816905,135
1581597816930,134
1581597816986,133
1581597817013,135
1581597817063,134
1581597817226,135
1581597817252,134
1581597817303,135
1581597817355,134
1581597817380,133
1581597817405,135
1581597817431,135
1581597817458,135
1581597817483,134
1581597817843,135
1581597817868,134
1581597818110,135
1581597818134,134
1581597818243,135
1581597818268,134
1581597818349,135
1581597818376,134
1581597818483,135
1581597818507,134
1581597818720,135
1581597818748,134
1581597818777,135
1581597818830,133
1581597818856,134
1581597818881,135
1581597819000,134
1581597819080,133
1581597819108,134
1581597819195,135
1581597819250,134
1581597819355,135
1581597819406,134
1581597819511,135
1581597819565,134
1581597819650,132
1581597819677,134
1581597819704,133
1581597819759,134
1581597819863,135
1581597819890,133
1581597819944,135
1581597820300,133
1581597820354,135
1581597820381,133
1581597820410,135
1581597820436,134
1581597820465,135
1581597820489,134
1581597820547,133
1581597820572,135
1581597820597,133
1581597820622,135
1581597820968,133
1581597821022,135
1581597821047,134
1581597821074,135
1581597821100,134
1581597821153,135
1581597821205,134
1581597821231,133
1581597821256,134
1581597821281,135
1581597821338,134
1581597821419,135
1581597821474,134
1581597821500,135
1581597821554,134
1581597821659,135
1581597821767,134
1581597821796,133
1581597821821,134
1581597821930,135
1581597821984,134
1581597822009,133
1581597822035,135
1581597822410,132
1581597822437,135
1581597822462,133
1581597822518,134
1581597822545,133
1581597822571,135
1581597822682,133
1581597822736,135
1581597823078,133
1581597823131,135
1581597823188,134
1581597823242,135
1581597823267,134
1581597823376,135
1581597823427,134
1581597823454,135
1581597823479,133
1581597823504,135
1581597823529,134
1581597823580,133
1581597823610,134
1581597823715,135
1581597823741,134
1581597823796,135
1581597823848,134
1581597823877,135
1581597823904,134
1581597824012,135
1581597824038,134
1581597824065,135
1581597824173,134
1581597824200,133
1581597824225,135
1581597824252,134
1581597824308,135
1581597824334,133
1581597824495,135
1581597824521,134
1581597824601,133
1581597824629,133
1581597824655,135
1581597824706,134
1581597824810,135
1581597824836,134
1581597824863,135
1581597824941,134
1581597824996,135
1581597825021,133
1581597825076,133
1581597825105,135
1581597825187,134
1581597825265,135
1581597825317,134
1581597825449,135
1581597825474,134
1581597825552,135
1581597825578,134
1581597825734,135
1581597825814,134
1581597826003,135
1581597826029,133
1581597826185,135
1581597826266,133
1581597826293,134
1581597826348,135
1581597826374,134
1581597826426,135
1581597826481,133
1581597826508,134
1581597826585,135
1581597826639,134
1581597826694,133
1581597826725,135
1581597826752,133
1581597826782,134
1581597826808,135
1581597826883,134
1581597827023,135
1581597827052,134
1581597827104,133
1581597827129,134
1581597827185,135
1581597827288,134
1581597827344,133
1581597827373,134
1581597827425,133
1581597827452,134
1581597827504,135
1581597827530,134
1581597827668,135
1581597827696,134
1581597827827,133
1581597827852,135
1581597827879,134
1581597827904,135
1581597827931,134
1581597828042,133
1581597828067,135
1581597828092,135
1581597828145,134
1581597828196,133
1581597828224,134
1581597828633,133
1581597828658,135
1581597828683,134
1581597828709,135
1581597828787,134
1581597828843,135
1581597828868,134
1581597828971,135
1581597828996,134
1581597829052,135
1581597829079,134
1581597829105,135
1581597829185,134
1581597829238,133
1581597829292,135
1581597829700,133
1581597829729,134
1581597830107,134
1581597830160,134
1581597830537,133
1581597830563,135
1581597830614,134
1581597830666,135
1581597830745,134
1581597830798,135
1581597830823,134
1581597830901,135
1581597830930,134
1581597830956,133
1581597830981,134
1581597831063,135
1581597831143,134
1581597831199,135
1581597831225,133
1581597831336,135
1581597831362,134
1581597831413,135
1581597831491,134
1581597831519,135
1581597831545,134
1581597831627,133
1581597831653,134
1581597831680,135
1581597831731,134
1581597831864,133
1581597831889,135
1581597832024,133
1581597832049,134
1581597832128,135
1581597832179,134
1581597832210,135
1581597832235,134
1581597832264,133
1581597832289,134
1581597832340,135
1581597832366,134
1581597832498,135
1581597832609,134
1581597832820,135
1581597832848,134
1581597832927,133
1581597832953,135
1581597833060,134
1581597833165,135
1581597833272,134
1581597833412,135
1581597833438,134
1581597833470,135
1581597833498,134
1581597833584,135
1581597833639,134
1581597833938,135
1581597833966,134
1581597833992,135
1581597834019,134
1581597834127,133
1581597834153,134
1581597834233,133
1581597834259,134
1581597834797,133
1581597834823,134
1581597834954,135
1581597834980,134
1581597835114,135
1581597835144,134
1581597835199,135
1581597835226,134
1581597835466,135
1581597835493,134
1581597835549,134
1581597835626,133
1581597835737,135
1581597835820,134
1581597836091,133
1581597836118,134
1581597836168,135
1581597836249,134
1581597836382,135
1581597836408,134
1581597836593,135
1581597836672,133
1581597836701,133
1581597836727,134
1581597836836,135
1581597836863,134
1581597836892,133
1581597836917,135
1581597836943,133
1581597836968,134
1581597837046,135
1581597837101,134
1581597837210,135
1581597837238,134
1581597837399,135
1581597837425,133
1581597837449,135
1581597837527,134
1581597837662,135
1581597837768,134
1581597837847,135
1581597837874,134
1581597837902,135
1581597837927,134
1581597837982,133
1581597838009,135
1581597838388,133
1581597838503,135
1581597838823,133
1581597838953,135
1581597839059,133
1581597839084,134
1581597839162,135
1581597839219,134
1581597839275,135
1581597839327,134
1581597839355,135
1581597839407,134
1581597839463,133
1581597839489,134
1581597839711,133
1581597839737,135
1581597839793,133
1581597839820,135
1581597839903,133
1581597839930,135
1581597840545,133
1581597840571,135
1581597840624,133
1581597840649,134
1581597840674,135
1581597840702,134
1581597840780,135
1581597840939,134
1581597841022,135
1581597841073,134
1581597841127,135
1581597841232,133
1581597841256,135
1581597841383,134
1581597841514,135
1581597841542,134
1581597841592,133
1581597841616,135
1581597841642,134
1581597841669,135
1581597841694,134
1581597841720,135
1581597841746,134
1581597841770,135
1581597841796,134
1581597841898,135
1581597841952,134
1581597842002,135
1581597842052,134
1581597842182,135
1581597842206,134
1581597842258,135
1581597842284,133
1581597842310,134
1581597842668,134
1581597842745,134
1581597843310,133
1581597843335,134
1581597843389,133
1581597843416,134
1581597843521,135
1581597843547,135
1581597843572,135
1581597843598,134
1581597843649,135
1581597843727,134
1581597843853,135
1581597843904,134
1581597843929,133
1581597843955,134
1581597843980,135
1581597844006,133
1581597844033,135
1581597844108,134
1581597844240,135
1581597844320,134
1581597844448,135
1581597844475,134
1581597844500,135
1581597844525,134
1581597844753,135
1581597844778,134
1581597844930,135
1581597844986,134
1581597845114,135
1581597845139,134
1581597845322,133
1581597845348,135
1581597845374,134
1581597845578,135
1581597845629,134
1581597845781,135
1581597845807,134
1581597845832,135
1581597845857,134
1581597845960,135
1581597846036,134
1581597846141,133
1581597846167,134
1581597846243,135
1581597846268,134
1581597846294,133
1581597846319,134
1581597846371,133
1581597846421,134
1581597846782,133
1581597846808,135
1581597846886,134
1581597846966,135
1581597846992,134
1581597847020,135
1581597847046,134
1581597847097,135
1581597847147,133
1581597847197,134
1581597847222,133
1581597847248,135
1581597847274,134
1581597847611,135
1581597847637,135
1581597847662,135
1581597847738,134
1581597847764,135
1581597847817,133
1581597847868,134
1581597847919,135
1581597847944,134
1581597847969,135
1581597847993,133
1581597848019,134
1581597848071,135
1581597848096,134
1581597848121,135
1581597848146,134
1581597848432,135
1581597848458,134
1581597848488,135
1581597848539,134
1581597848564,135
1581597848615,134
1581597848692,135
1581597848720,134
1581597848746,135
1581597848773,134
1581597848952,135
1581597848978,134
1581597849154,133
1581597849180,135
1581597849205,135
1581597849232,134
1581597849362,135
1581597849411,134
1581597849566,133
1581597849592,135
1581597849644,134
1581597849669,135
1581597849746,133
1581597849771,133
1581597849797,135
1581597849847,134
1581597850026,135
1581597850051,134
1581597850102,133
1581597850128,134
1581597850281,135
1581597850333,134
1581597850439,135
1581597850469,134
1581597850494,135
1581597850546,134
1581597850654,135
1581597850706,134
1581597850872,135
1581597850899,134
1581597850926,135
1581597850953,134
